"name_name","name_picture","name_picture_url","name_address","name_level"
"清晏舫","https://dimg05.c-ctrip.com/images/100v0e00000073xhl21ED_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/145154.html","北京市海淀区新建宫门路19号颐和园内",""
"人定湖公园","https://dimg03.c-ctrip.com/images/100s1f000001gx3v0AF53_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/107705.html","北京市西城区安德路六铺炕15号(黄寺大街南侧)",""
"云居寺·石经山","https://dimg02.c-ctrip.com/images/01A741200085ztnvg6650_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/5292.html","北京市房山区白带山(又称石经山)西南麓","AAAA级景区"
"秀水街","https://dimg03.c-ctrip.com/images/10061f000001gqv786F8F_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/140159.html","北京市朝阳区秀水东街8号",""
"广化寺","https://dimg07.c-ctrip.com/images/100k1f000001guha46841_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/107738.html","北京市西城区什刹海北边的鸦儿胡同31号",""
"先农坛","https://dimg01.c-ctrip.com/images/100d1f000001gouor2BAF_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/107584.html","北京市西城区东经路21号",""
"山顶教堂","https://dimg08.c-ctrip.com/images/100l0b0000005dl97FDDC_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1993569.html","北京市密云区令公街5号",""
"京东大溶洞","https://dimg08.c-ctrip.com/images/350a0u000000j611tCA75_C_220_140.jpg","https://you.ctrip.com/sight/pinggu120059/62756.html","北京市平谷区黑豆峪村东侧",""
"南海子麋鹿苑","https://dimg03.c-ctrip.com/images/100q1f000001grkpf3D2C_C_220_140.jpg","https://you.ctrip.com/sight/daxing143883/66174.html","北京市大兴区鹿苑路",""
"圆明园展览馆","https://dimg07.c-ctrip.com/images/10021f000001gxbdp9837_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1486307.html","北京市海淀区清华西路28号圆明园遗址公园内，西洋楼景区远瀛观遗址西侧",""
"中国人民大学","https://dimg06.c-ctrip.com/images/100c1f000001gsxh63A39_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1484970.html","北京市海淀区中关村大街59号",""
"首钢工业遗址公园","https://dimg08.c-ctrip.com/images/10061f000001gquc6E359_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1712473.html","北京市石景山区石景山路68号",""
"梅兰芳纪念馆","https://dimg08.c-ctrip.com/images/100o1f000001gp2a5C8AD_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/51058.html","北京市西城区护国寺街9号",""
"八达岭国家森林公园","https://dimg07.c-ctrip.com/images/10061f000001gqvd0F611_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/66141.html","北京市延庆区八达岭林场（八达岭长城登城口往南2公里）",""
"央视总部大楼","https://dimg01.c-ctrip.com/images/100w1f000001gwapj3CC0_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/139746.html","北京市朝阳区东三环中路32号",""
"中国铁道博物馆正阳门馆","https://dimg05.c-ctrip.com/images/10031f000001grxya3B51_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/107675.html","北京市东城区前门大街甲2号",""
"通惠河","https://dimg01.c-ctrip.com/images/100p1f000001gpd8pDC50_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/112320.html","北京市朝阳区、通州区",""
"坤宁宫","https://dimg06.c-ctrip.com/images/10081f000001gqgp6C6A7_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/2003505.html","故宫博物院内",""
"中国铁道博物馆东郊馆","https://dimg02.c-ctrip.com/images/100l1f000001gqhej005C_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/107636.html","北京市朝阳区酒仙桥北路1号院北侧",""
"大观楼","https://dimg04.c-ctrip.com/images/100n0b00000059v6x3C44_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/137231.html","北京市西城区大栅栏西街36号",""
"万寿寺","https://dimg06.c-ctrip.com/images/100p1f000001gpf6dD449_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/107646.html","北京市海淀区万寿寺东路119号",""
"皇城根遗址公园","https://dimg07.c-ctrip.com/images/10061f000001gqxaf2E28_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/107585.html","北京市东城区南河沿大街19号（王府井步行街西侧）",""
"国家体育馆","https://dimg02.c-ctrip.com/images/100u0u000000itfc555A2_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/52632.html","北京市朝阳区天辰东路9号奥林匹克公园内",""
"南宫五洲植物乐园","https://dimg06.c-ctrip.com/images/10071f000001h6wf7E003_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1790251.html","北京市丰台区王佐镇南宫南路1号南宫旅游景区内",""
"谐趣园","https://dimg03.c-ctrip.com/images/10060d0000006u88s7C60_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/147809.html","北京市海淀区新建宫门路19号颐和园内",""
"奥林匹克塔","https://dimg01.c-ctrip.com/images/100s1f000001gx7ilC701_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/2476712.html","北京市朝阳区奥林匹克公园内",""
"银山塔林","https://dimg08.c-ctrip.com/images/0102p120004804jz8A356_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/5280.html","北京市昌平区兴寿镇西湖村","AAAA级景区"
"银狐洞","https://dimg07.c-ctrip.com/images/35031800000140lquBBCC_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/5293.html","北京市房山区佛子庄乡下英水村",""
"郭守敬纪念馆","https://dimg02.c-ctrip.com/images/100w0b000000592mi4C8D_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1487380.html","北京市西城区德胜门西大街甲60号",""
"青年湖公园","https://dimg04.c-ctrip.com/images/100m0a00000054yxr3A80_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/51062.html","北京市东城区安德里北街",""
"皇穹宇","https://dimg01.c-ctrip.com/images/10060d0000006ru6fA2C0_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/145163.html","北京市东城区天坛内东里7号天坛公园回音壁内",""
"永宁古城","https://dimg04.c-ctrip.com/images/1A0h11000000qea9q17E6_C_220_140.jpg","https://you.ctrip.com/sight/yanqing770/111661.html","北京市延庆区永宁镇昌赤路",""
"首都图书馆","https://dimg02.c-ctrip.com/images/100r1f000001goosfF53B_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1485481.html","北京朝阳区东三环南路88号",""
"养心殿","https://dimg06.c-ctrip.com/images/100a1f000001grlag54FA_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/147989.html","北京市东城区故宫博物院内",""
"中国地质博物馆","https://dimg02.c-ctrip.com/images/100b1f000001gsmjc7302_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/62726.html","西城区西四羊肉胡同15号",""
"仁寿殿","https://dimg04.c-ctrip.com/images/100l0d0000006ryvq0532_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1487703.html","北京市海淀区新建宫门路19号颐和园内",""
"妙应寺（白塔寺）","https://dimg01.c-ctrip.com/images/10021f000001gxbyiC6A4_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/5177.html","北京市西城区阜成门内大街171号",""
"天桥","https://dimg01.c-ctrip.com/images/100i160000010chg5BEBE_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1816086.html","北京市西城区（天坛西侧）",""
"UCCA尤伦斯当代艺术中心","https://dimg01.c-ctrip.com/images/10051f000001gsqoh04E9_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1483323.html","北京市朝阳区酒仙桥路4号798艺术区4号路",""
"斋宫","https://dimg03.c-ctrip.com/images/100v0d0000006rv67D9A9_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/147806.html","北京市东城区天坛内东里7号天坛公园内",""
"玉泉山","https://dimg03.c-ctrip.com/images/1A0m1e000001g0hwpEEBE_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/107806.html","北京市海淀区山麓颐和园西侧",""
"中和殿","https://dimg08.c-ctrip.com/images/100w0b0000005z201F06D_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1835556.html","北京市东城区景山前街4号故宫博物院内",""
"神堂峪","https://dimg02.c-ctrip.com/images/100g1f000001gr0nkD6D8_C_220_140.jpg","https://you.ctrip.com/sight/huairou120418/5312.html","怀柔区石片村1号",""
"石刻艺术博物馆","https://dimg06.c-ctrip.com/images/100o0d0000006u8ud7430_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1485173.html","五塔寺村24号",""
"红叶岭","https://dimg06.c-ctrip.com/images/10021f000001gxbid6C2B_C_220_140.jpg","https://you.ctrip.com/sight/yanqing770/143244.html","北京市延庆区八达岭森林公安派出所东",""
"西黄寺","https://dimg07.c-ctrip.com/images/100t1f000001gqcp18FDC_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1476823.html","北京市朝阳区黄寺大街11号",""
"十渡孤山寨","https://dimg07.c-ctrip.com/images/0103k120006k0jhnwA57E_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/240.html","北京市房山区十渡镇中国房山世界地质公园十渡园区七渡村内",""
"西什库教堂（北堂）","https://dimg03.c-ctrip.com/images/100d1f000001goqvo3EB6_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/107688.html","北京市西城区西什库大街33号",""
"京杭大运河","https://dimg07.c-ctrip.com/images/100g1f000001gqwsx00C8_C_220_140.jpg","https://you.ctrip.com/sight/tongzhou143884/141041.html","北京市通州区",""
"宛平城","https://dimg03.c-ctrip.com/images/0104g12000481pai12A7B_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/111596.html","北京市丰台区卢沟桥南里10号",""
"火神庙","https://dimg07.c-ctrip.com/images/10050b0000005da9t4E19_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1414218.html","北京市西城区地安门外大街77号",""
"皇家御河游","https://dimg01.c-ctrip.com/images/fd/tg/g4/M00/60/89/CggYHFX4xz6AR39mAAHrXRfDFwo403_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/139620.html","北京市海淀区紫竹院公园北门内右行100米紫御湾码头",""
"菊儿胡同","https://dimg02.c-ctrip.com/images/100c0b000000591zsA859_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/137687.html","北京市东城区西北部",""
"国家奥林匹克中心","https://dimg05.c-ctrip.com/images/100l0e000000726b3083B_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/107622.html","北京市朝阳区安定路1号",""
"京西古道","https://dimg01.c-ctrip.com/images/100b1f000001gsp6z5917_C_220_140.jpg","https://you.ctrip.com/sight/mengtougou120093/1485207.html","门头沟区妙峰山镇水峪嘴村(近马致远故居)",""
"史家胡同","https://dimg03.c-ctrip.com/images/100s1f000001gx5ow532F_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1414191.html","北京市东城区东南部",""
"崇文门","https://dimg06.c-ctrip.com/images/100i1f000001gp3hjBFA4_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/2046122.html","东三环南路54-甲8号",""
"茅盾故居","https://dimg01.c-ctrip.com/images/10071f000001h6zym1F41_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/62638.html","北京市东城区交道口南大街后圆恩寺胡同13号",""
"玲珑公园","https://dimg02.c-ctrip.com/images/100l1f000001gqg9jB911_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/112143.html","北京市海淀区西八里庄北里3号",""
"天宁寺塔","https://dimg05.c-ctrip.com/images/fd/tg/g6/M06/A8/DB/CggYslcQkz2APU2dABJi-LjZfn0074_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1488002.html","北京市西城区天宁寺前街甲3号天宁寺内",""
"西堤","https://dimg07.c-ctrip.com/images/0106b1200075e3b7dEDF8_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1834511.html","北京市海淀区新建宫门路19号颐和园内",""
"圣莲山景区","https://dimg06.c-ctrip.com/images/100d0q000000gak6e449C_C_220_140.jpg","https://you.ctrip.com/sight/fangshan143882/66138.html","北京市房山区西北史家营乡柳林水村",""
"北京航空航天大学","https://dimg01.c-ctrip.com/images/100e1f000001gt2t54869_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1485461.html","北京市海淀区学院路37号",""
"南池子大街","https://dimg03.c-ctrip.com/images/100t1f000001gqanr05C1_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1484781.html","北京市东城区，东长安街北侧",""
"中国古动物馆","https://dimg04.c-ctrip.com/images/350r1a0000019lfvg2C0C_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/62728.html","北京市西城区中国古动物馆",""
"柳荫公园","https://dimg03.c-ctrip.com/images/fd/tg/g4/M02/0D/87/CggYHFYBJM6AbiypACEm4uyKZyg801_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/107706.html","北京市东城区黄寺大街8号",""
"汉石桥湿地","https://dimg02.c-ctrip.com/images/100p1f000001gpguy4E0A_C_220_140.jpg","https://you.ctrip.com/sight/shunyi120473/67585.html","北京市顺义区杨镇汉石桥村湿地公园西门200米路北宝香烧烤区",""
"双龙峡","https://dimg01.c-ctrip.com/images/350g1f000001gsgsoDE88_C_220_140.png","https://you.ctrip.com/sight/mengtougou120093/62858.html","北京市门头沟区斋堂镇火村双龙峡景区",""
"日月岛广场","https://dimg06.c-ctrip.com/images/10090b0000005dev48C9F_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1826674.html","北京市密云区古北口镇司马台村古北水镇景区卧龙堡民俗文化区内",""
"海坨山","https://dimg01.c-ctrip.com/images/fd/tg/g1/M04/87/88/CghzfVWmPGyAb8ktACCZdpvGG9Q172_C_220_140.jpg","https://you.ctrip.com/sight/yanqing770/107810.html","北京市延庆区张山营镇西大庄科村（北京延庆区张山营镇北部与河北省赤城县交界处）",""
"乾清门","https://dimg03.c-ctrip.com/images/10031a0000018wgvx0825_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/2003516.html","故宫博物院内",""
"排云殿","https://dimg08.c-ctrip.com/images/10050d0000006ryyr68D4_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1816230.html","北京市海淀区新建宫门路19号颐和园内",""
"海淀公园","https://dimg05.c-ctrip.com/images/10031f000001grz5kDD42_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/107645.html","北京市海淀区西北四环万柳路万泉河立交桥的西北角",""
"史家胡同博物馆","https://dimg03.c-ctrip.com/images/100i1f000001gp5628544_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1488445.html","东城区东四街道东四南大街史家胡同24号",""
"通州运河公园","https://dimg02.c-ctrip.com/images/100s1f000001gx3oi3DFA_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/66175.html","通州区通胡大街与芙蓉西路交汇",""
"八旗会馆","https://dimg02.c-ctrip.com/images/10010b0000005df14AFE7_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1826650.html","北京市密云区古北口镇司马台村古北水镇景区内",""
"北大红楼","https://dimg08.c-ctrip.com/images/100a1f000001grn493632_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/107831.html","北京市东城区五四大街29号",""
"兴隆公园","https://dimg03.c-ctrip.com/images/100e0j000000alkdd44DE_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/112091.html","北京市朝阳区兴隆庄甲8号",""
"滨河公园","https://dimg05.c-ctrip.com/images/100j1f000001gpqmmC1B1_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/107780.html","北京市西城区广安门北街甲1号",""
"炎黄艺术馆","https://dimg08.c-ctrip.com/images/100t0d0000006rvkr8E54_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1462281.html","北京市朝阳区亚运村慧忠路9号",""
"丫髻山","https://dimg01.c-ctrip.com/images/100f0q000000gatijCE5A_C_220_140.jpg","https://you.ctrip.com/sight/pinggu120059/139745.html","北京市平谷区刘家店镇","AAAA级景区"
"长阳公园","https://dimg02.c-ctrip.com/images/100o1f000001gp4a85904_C_220_140.jpg","https://you.ctrip.com/sight/fangshan143882/1488422.html","北京市房山区长阳镇长阳一村阳光北大街",""
"望京SOHO","https://dimg08.c-ctrip.com/images/fd/tg/g3/M04/35/21/CggYGlXDI-OABp46AFJvAm6hM0o953_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1712596.html","北京市朝阳区望京街10号",""
"百里山水画廊—乌龙峡谷","https://dimg08.c-ctrip.com/images/01A10120006lquynn3813_C_220_140.jpg","https://you.ctrip.com/sight/yanqing770/111648.html","北京市延庆区千家店镇四潭沟村委会西侧",""
"京西十八潭","https://dimg05.c-ctrip.com/images/0102p1200082aw417850C_C_220_140.jpg","https://you.ctrip.com/sight/mengtougou120093/107679.html","北京市门头沟区王平地区办事处安家庄村境内",""
"中央美术学院美术馆","https://dimg03.c-ctrip.com/images/100e1f000001gt2x1154E_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1485306.html","北京市朝阳区花家地南街八号中央美术学院内",""
"十三陵水库","https://dimg04.c-ctrip.com/images/10021f000001gxctk5DF1_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/145151.html","北京市昌平区十三陵盆地东南部",""
"双清别墅","https://dimg03.c-ctrip.com/images/0106z1200074s06rl7EC7_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1487936.html","北京市海淀区买卖街40号香山公园静宜园内",""
"延禧宫","https://dimg06.c-ctrip.com/images/100r180000013wq5kB7B5_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1712479.html","北京市东城区景山前街4号故宫博物院(北门)附近",""
"宣武艺园","https://dimg07.c-ctrip.com/images/100c0u000000iw481D183_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/107703.html","北京市西城区槐柏树街12号",""
"颐和园长廊","https://dimg03.c-ctrip.com/images/100m1f000001gzlqvBF5A_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1816166.html","北京市海淀区新建宫门路19号颐和园内",""
"东岳庙(北京民俗博物馆)","https://dimg04.c-ctrip.com/images/100b1f000001gspxgB757_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/62729.html","北京市朝阳区朝阳门外大街141号",""
"幽谷神潭","https://dimg08.c-ctrip.com/images/100d1f000001gott761A9_C_220_140.jpg","https://you.ctrip.com/sight/huairou120418/5309.html","北京市怀柔区怀北镇椴树岭村北黄土梁1号",""
"东单公园","https://dimg02.c-ctrip.com/images/100g1f000001gr0u11D8F_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/107707.html","北京市东城区崇文门内大街9号",""
"北京外国语大学","https://dimg07.c-ctrip.com/images/fd/tg/g4/M04/33/9D/CggYHlZWx8WAJ89dAE9j2Cu1iLg663_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1485447.html","北京市海淀区西三环北路2号",""
"中国传媒大学","https://dimg01.c-ctrip.com/images/100u1f000001gqalcD99F_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1488048.html","北京市朝阳区定福庄东街一号",""
"八达岭熊乐园","https://dimg01.c-ctrip.com/images/100t070000002ie1205A7_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/107803.html","北京市延庆区216省道，八达岭青龙桥附近",""
"曹雪芹纪念馆","https://dimg05.c-ctrip.com/images/100b0g0000007thf40107_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/62629.html","北京市海淀区香山卧佛寺路",""
"东六宫","https://dimg03.c-ctrip.com/images/100111000000rlfam0927_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/2003546.html","北京市东城区故宫博物院内",""
"北京林业大学","https://dimg04.c-ctrip.com/images/10091f000001gsoxl8380_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1485476.html","北京市海淀区清华东路35号",""
"报国寺","https://dimg01.c-ctrip.com/images/10071f000001h6wulAECF_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/107693.html","北京市宣武区广安门内报国寺1号",""
"民族文化宫","https://dimg08.c-ctrip.com/images/10061f000001gqyae53CC_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1485603.html","北京市西城区复兴门内大街49号",""
"昌平公园","https://dimg07.c-ctrip.com/images/100f1f000001gqcgsA79E_C_220_140.jpg","https://you.ctrip.com/sight/changping143881/112146.html","北京市昌平区鼓楼南街28号",""
"万芳亭公园","https://dimg06.c-ctrip.com/images/0101k1200086zlzob5385_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/107701.html","北京市丰台区南三环西路3号",""
"菖蒲河公园","https://dimg05.c-ctrip.com/images/100c1f000001gsypdFB91_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/107648.html","北京市东城区天安门东侧劳动人民文化宫东侧",""
"百花深处","https://dimg01.c-ctrip.com/images/100t0b0000005x766F44A_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1484776.html","北京市西城区，新街口南大街与护国寺西巷之间",""
"珍妃井","https://dimg07.c-ctrip.com/images/10050b0000005z1w0B31E_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/2003557.html","故宫博物院内",""
"中国园林博物馆","https://dimg06.c-ctrip.com/images/10011f000001h37op4A55_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1484942.html","北京市丰台区射击场路15号",""
"农展馆","https://dimg08.c-ctrip.com/images/100q0p000000fh3rzA147_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/107771.html","北京市朝阳区东三环北路16号",""
"皇乾殿","https://dimg03.c-ctrip.com/images/100f1f000001gq8ij40C1_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1487614.html","北京市东城区天坛内东里7号天坛公园内",""
"白塔寺","https://dimg07.c-ctrip.com/images/100j1d000001e9txuD4FB_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/2026257.html","北京市西城区阜成门内大街171号",""
"西海子公园","https://dimg01.c-ctrip.com/images/100h1f000001grsspAE7F_C_220_140.jpg","https://you.ctrip.com/sight/tongzhou143884/141044.html","北京市通州区西海子西街12号(近老商业街)",""
"李大钊故居","https://dimg07.c-ctrip.com/images/1A08170000011gxjeBFD3_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/62622.html","北京市西城区新文化街文华胡同24号",""
"双秀公园","https://dimg03.c-ctrip.com/images/100s1f000001gx6duB75F_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/107656.html","北京市海淀区北三环中路20号",""
"四季花海","https://dimg07.c-ctrip.com/images/100c1f000001gsx55AB91_C_220_140.jpg","https://you.ctrip.com/sight/yanqing770/1414186.html","北京市延庆区四海镇s323附近",""
"永定门","https://dimg02.c-ctrip.com/images/100v1f000001h1c4nB669_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1816015.html","北京市东城区永定门东滨河路永定门公园内",""
"百里山水画廊—滴水壶","https://dimg01.c-ctrip.com/images/100g1f000001gqwrx34E4_C_220_140.jpg","https://you.ctrip.com/sight/yanqing770/62812.html","北京市延庆区千家店镇下湾村",""
"北京古玩城","https://dimg01.c-ctrip.com/images/100u1f000001gq8yf46DE_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1460039.html","北京朝阳区东三环南路21号",""
"77文创园","https://dimg04.c-ctrip.com/images/100r0u000000j35753FCB_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1702447.html","北京市东城区美术馆后街77号(近亮果厂胡同)",""
"司马台水库","https://dimg01.c-ctrip.com/images/100l1f000001gqgbw8080_C_220_140.jpg","https://you.ctrip.com/sight/miyun768/107814.html","北京市密云区东庄禾乡司马台村",""
"丰台花园","https://dimg01.c-ctrip.com/images/1A02160000010767w057F_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/112125.html","北京市丰台区西四环南路60号",""
"交泰殿","https://dimg06.c-ctrip.com/images/100t0u000000j2fgi73BA_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/2003504.html","故宫博物院内",""
"天云山风景区","https://dimg08.c-ctrip.com/images/100b1f000001gslsoDB1C_C_220_140.jpg","https://you.ctrip.com/sight/pinggu120059/1476027.html","北京市平谷区黄松峪乡飞龙谷境内。",""
"近春园","https://dimg07.c-ctrip.com/images/100h12000000sf40188C3_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/111912.html","北京市海淀区清华大学内",""
"基督教海淀堂","https://dimg01.c-ctrip.com/images/100u0b0000005q4qc99EE_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/107752.html","北京市海淀区彩和坊路9号",""
"庆丰公园","https://dimg03.c-ctrip.com/images/100j1f000001gpt650309_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/107674.html","北京市朝阳区通惠河南岸",""
"西六宫","https://dimg05.c-ctrip.com/images/100w0v000000k1rwdEAA8_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/2003547.html","故宫博物院内",""
"西藏文化博物馆","https://dimg02.c-ctrip.com/images/100l1f000001gqe4cF9E8_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1485172.html","北四环东路131号(近北苑路)",""
"府右街","https://dimg02.c-ctrip.com/images/100l1f000001gqhwv7BE5_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/107799.html","北京市西城区东南部",""
"东便门角楼","https://dimg08.c-ctrip.com/images/fd/tg/g3/M06/A8/4F/CggYGVZ4yVWATA6cAFADEqg025c147_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1476854.html","北京市崇文区建国门南大街和崇文门东大街相交处的内侧",""
"中国科学院植物研究所北京植物园","https://dimg01.c-ctrip.com/images/100v1f000001h1d6s72AD_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/112098.html","北京市海淀区四环到五环之间香山南辛村20号",""
"大望京公园","https://dimg08.c-ctrip.com/images/100n1f000001gp9ym75E6_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/112190.html","北京市朝阳区崔各庄乡大望京村",""
"德和园","https://dimg02.c-ctrip.com/images/100p0d0000006s0as7F36_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1816050.html","北京市海淀区新建宫门路19号颐和园内",""
"东湖港","https://dimg02.c-ctrip.com/images/100g1f000001gqx8lC66B_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/111662.html","北京市房山区世界地质公园十渡园区十五渡",""
"丰台科技园生态主题公园","https://dimg05.c-ctrip.com/images/10041f000001gpaz4F68E_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1482768.html","北京市丰台区科兴路1号（科怡路口）",""
"北京基督教会崇文门堂","https://dimg02.c-ctrip.com/images/10090a00000054zi36F85_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1487690.html","北京市东城区崇文门内后沟胡同丁2号",""
"南新仓文化休闲街","https://dimg06.c-ctrip.com/images/10080a0000004s8qaD12A_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1482781.html","北京市东城区东四十条22号",""
"陕西巷","https://dimg02.c-ctrip.com/images/100s0b0000005x7sq2218_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/107760.html","北京市西城区",""
"七彩蝶园","https://dimg05.c-ctrip.com/images/10060t000000ij44dED76_C_220_140.jpg","https://you.ctrip.com/sight/shunyi120473/76439.html","北京市顺义区高丽营镇南朗中村北",""
"清华大学美术学院美术馆","https://dimg08.c-ctrip.com/images/10011f000001h399s3800_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1485795.html","清华美院楼里",""
"东四胡同","https://dimg06.c-ctrip.com/images/100u1f000001gq948E703_C_220_140.jpg","https://you.ctrip.com/sight/beijing1/1475971.html","北京市东城区东四北大街路",""
"潮白河","https://dimg01.c-ctrip.com/images/10021f000001gxaw95E89_C_220_140.jpg","https://you.ctrip.com/sight/shunyi120473/107739.html","顺义区",""
"云峰山","https://dimg02.c-ctrip.com/images/100u0z000000mjok051E8_C_220_140.jpg","https://you.ctrip.com/sight/miyun768/67051.html","北京市密云区不老屯镇燕落村",""
